slope,r2
1.6765917564533518e-4,3.113573747551698e-7
-0.4428173207531865,0.060729392945292816
0.22697603044122755,0.012354167022289992
-0.3141567427996709,0.21262184917427715
0.7804004066951719,0.0972128482074859
-0.16070064017654198,0.0013116465913051737
0.7788780935512604,0.3007988778987183
0.1787622079634676,0.025504861870941697
-0.2977428770281035,0.05711849777490201
0.4133084982059551,0.44829678797908296
0.33478393141584284,0.2648318352915594
-0.039474427516838995,2.6043065700214667e-4
0.4722827240524384,0.09663202933210427
0.146304530408235,0.13910946626644924
0.0463589265934679,0.05081167582074567
0.341527055825164,0.5252814660238287
-0.3605183196205942,0.0713230944581662
-0.08020074652959122,0.001083965098602592
0.05400412146375971,0.0022098462796586254
-0.4389448835919331,0.0025637856120915114
-0.5685277790986887,0.14189515185546306
0.026759814773779925,3.3481109293072666e-5
0.7035261470372678,0.48852183897916573
-0.06047328716143187,0.001374530915397729
-2.2307963960496107,0.7042390071201249
0.06455568278111035,0.0275303297637214
1.7115044475035788,0.22905692011779322
-0.02123708149212468,0.0056850677243435194
0.5450374655650378,0.08759452511768662
0.005702321784566196,4.867836701033799e-5
0.23280793557639498,0.009740939588101917
-0.39700060541296606,0.33455853234705407
-0.13395836857485624,0.056513512286002446
0.24415535896406038,0.12559762644536723
0.07650898226594648,0.009256807121005621
-0.014655776727921918,5.097889776620263e-4
0.3764212285935787,0.10126104200271308
-0.06454079772934361,0.07372311454916528
0.44344958843821297,0.17886981657479636
1.479794477891516,0.6112324417173715
-0.7068619537859115,0.07703889829831166
0.6151320316020646,0.18982587419370314
-0.5624279492380072,0.042229417455624085
-11.320456062696884,0.5349688623007327
-0.05942269873867859,0.017972674884155597
0.3641466741789205,0.07547148242715805
0.31476936807236716,0.21258261298128858
-0.12489033050960018,0.036845047104268676
-0.0480286744438313,0.0022195871163323447
3.248499555980522,0.6370303597365924
0.5582548781423154,0.3985561409261128
0.10666678836798507,0.024392399830998564
0.5083418189972196,0.03933915237709897
-0.5928528697728009,0.4149764046825199
1.996054390458157,0.0698725792061255
-0.929944281391915,0.5336279161745289
-0.05143522523501046,0.0213160485438256
0.7504840743938989,0.20685019605162602
0.6029457571791604,0.18584642102294596
-0.25632728304399616,0.08979003083625836
0.6483402733769561,0.21940681091857817
-0.01420503547519275,1.0101712127559892e-4
-1.235785343743676,0.2553194139461082
-0.030130796982109374,0.005842039751113072
0.312908680892188,0.015605425820149418
0.04757690500353757,0.00916846034893707
-0.23006603990159502,0.017080416979876667
0.7458664395985092,0.07034968470737776
-0.2065824187949862,0.030059999405313665
0.38495106862272127,0.09458914122921201
0.11903738720085798,0.12915319363526948
3.610121507712731,0.25927344337616015
0.08249152173108201,0.0035564140958771143
-0.055445478056460384,0.003916306722052815
-0.08995045288726085,0.01777810940594801
2.389125436771392,0.7583331744435758
1.7232585819386714,0.33974516426954904
-0.0723631460393081,0.033731205384769425
0.3672022267712954,0.016574783648782697
-0.21740661757904506,0.16486483031733798
0.7839679342553015,0.32281356584101134
0.32541200776117424,0.21606714596190388
1.2313655322179335,0.04906169615306942
0.01537831151435998,7.308434280871264e-4
0.08838129406168853,0.1394984127698674
1.1043169862073237,0.7510306878746671
0.10471174658545619,0.15835076493606348
0.6956792253713134,0.2164704852866266
-0.7837239433148848,0.40608226667105324
-0.3910009512300089,0.0438473485684203
0.04378457922600882,0.006201084656894029
0.28544100322984545,0.02610537826287016
0.7306645305254097,0.02574951028919215
0.35724784965929485,0.12863026306107012
0.14055174858054856,0.17160331570158072
0.13329122522782177,0.10218432306543433
-0.22121274195426588,0.0519858769220375
0.025268107951067344,6.692524263286225e-4
0.316165878229628,0.04964211022498482
-0.4360188130446737,0.09739873937887342
0.13449439650385803,0.20859806008007153
-0.3070902684091824,0.574003065870466
-0.1076620668679855,0.00444705275291813
0.7934691559212047,0.5301285053071415
0.44659686268406645,0.08816310436307646
0.4101466729775031,0.10099571342488192
0.799776145340946,0.1825925048127195
-5.468833951821225,0.537312798491044
0.980344174273997,0.32908134040737663
0.1658381825357938,0.4936029862169565
-0.6124079765116425,0.22383655281833187
-0.015353152043287887,0.0015369380156567839
0.02301548269838163,1.1724977274366222e-5
0.3700092008786363,0.045695779731631116
-0.32015662820346885,0.2593030199768315
-0.11060447511470037,0.018462885377923434
-0.095788357808358,0.08014965475154136
-1.5048177957114082,0.2439407845308583
-0.9179628999900491,0.0590040418687472
0.9166994876206801,0.07336199104853643
-0.30677891606769897,0.010459821373206894
-0.7193689968798966,0.13526095398004354
0.718283670696899,0.4387342992517293
1.2856101704074034,0.6443032397673569
-0.8791677990981694,0.28484667759227933
-0.27710256921895,0.20119714033279312
1.3698434603871275,0.6062536964407808
-0.03543550007855594,0.0034129497658869612
0.059973893479935536,0.12030295971599259
-0.9343861650826384,0.1698074022755099
0.18664571954729187,0.05994762401718567
1.3890646283456352,0.12570810705633267
0.21385897018904157,0.009256762124290562
-0.18131907159474459,0.02863239171607183
2.8931045906358634,0.2623297753426509
-0.1547943080505902,0.12559652830973256
0.0944260540195088,0.01807327131571316
0.5434824536667683,0.6152889637823238
-0.11335160284053024,0.014950909883455299
-0.7393718109184421,0.012908588585894346
0.519587143037011,0.09594696146669428
-0.10742677744636224,0.1454521828156694
0.5032333996619068,0.2118405637512068
0.30903027597316846,0.01657646043665093
0.641763822772605,0.0996271565792866
-0.02923863674138411,2.3537800060359907e-5
0.720334195347506,0.32062465028380915
0.2831384497254364,0.6015797412723328
0.7223870734657262,0.6018959401150662
0.35967493024252073,0.08238186387329488
0.6313520293689282,0.2724449181543318
-0.283251376133336,0.38392931861805535
0.4907402291715062,0.3646923802075786
0.030244621596065408,0.032128330393744166
-0.7833604643320671,0.0016386588942523597
-0.0504706593156937,0.003989453684663632
0.7936261806375619,0.687564185070746
-0.8049384534450091,0.1878510913369661
0.7438665057000543,0.4118722891314286
0.5334046470122463,0.31125632520150764
-4.731867938431879,0.8421691248563071
0.07378132837864075,0.07639438606027257
0.156876867848543,0.04348034953765279
0.2617391750945695,0.2590784977104394
-0.24447208065098877,0.16324495874700218
0.019792241682397307,0.046708498297138384
0.7795117961141151,0.4729497773431406
0.31401225411481715,0.02575087807533971
0.2645251200768238,0.16168586794786777
0.1187816417796772,0.03135585163371164
0.017046029898382428,4.607898333949155e-5
0.8822684219489167,0.6809028037218993
3.499625295473912,0.30107589506486176
2.3248424362794857,0.4719162093450437
-7.128103528249957,0.14905003164046118
0.2950932815819935,0.04933890607826637
-0.7596965289646289,0.2569909199928512
0.031726967652024,0.006581975954312079
-0.15549424869396705,0.007362467180752453
0.09891613531050304,0.007693037524518367
0.3927052061465773,0.8472399081155106
-0.30567209221740854,0.15488165173048804
0.5149147542915594,0.31530974390590955
-0.07732929233430476,0.002263954222581556
0.6295409192945154,0.14872872385982755
-0.73952747619721515,0.2768522482684328
0.0663619040628248,0.05235891024412651
0.1765539088305468,0.07094910633851065
-0.004038313449183221,2.648024640003969e-5
-0.25137365378723203,0.06936472282127656
1.318294236476997,0.537339323377785
-0.3450626885743988,0.0670220310817747
-0.0472504657286463,0.003917838094713177
0.45966613612630863,0.531539523780014
0.08837107763544023,0.0070322082059525734
-1.4849838247058995,0.46576566990532053
0.4893614385798608,0.12064584854102482
0.08864975820872996,0.21738258228771012
0.33997951184078085,0.03890537758209818
-0.6550802251064806,0.42720774468193234
8.100565882562256,0.36544323484425273
0.06285561163239901,0.011889478095269884
2.6314963883394777,0.27079554804557554
-0.9294737322513923,0.5572710791870201
-0.03414921683300063,7.060792903961088e-4
0.9024293576069824,0.14510271054804572
-0.022493599636108714,1.782616664237394e-4
0.2759119826208996,0.3828031123298656
-0.28092984292960904,0.02573044115280356
-0.2328035454032594,0.12356810266382941
0.20300265510033885,0.05475411717824487
0.1719807382367754,0.03398866856460806
0.7831361313226619,0.19469244939295116
0.39768263325594133,0.05289116128864639
-1.3525775537580649,0.14942055897028372
0.05427984499625612,0.00532337147582117
0.9438808498538743,0.13072585159177966
0.3295408659775366,0.10864528381929385
0.1480635663602051,0.008077895267618086
-0.11215004925885402,0.09699639828990514
0.0419622366199864,0.0011234362160107416
0.7114511777051404,0.07417713765272817
0.7119121376934252,0.1038206878272725
1.1206490543890861,0.16209639177137583
1.7513087348600909,0.42743859388511335
-0.014381052510837733,1.2991757611330375e-4
0.044702507599718916,5.336476137818403e-5
0.43965949589256087,0.23118154784699418
4.267886382194709,0.15375407294853138
1.2353934537380906,0.059993473293782455
0.09938146066315852,0.017792928412801053
0.0443572225295362,0.014936300379145446
0.02780739982715161,2.0416048293117842e-4
0.2982275726745131,0.20044685888785363
0.36748152127547634,0.01350448865598516
0.07694919463489067,0.023404676467880976
-0.8161385415983404,0.19610708305439017
-0.13118937670107844,0.003910325167252163
-0.923435176464983,0.3564294589707721
-0.13176409551423904,0.00635208260801172
0.24962499790754764,0.5106824423032166
0.0443332582626472,0.0027694109032911736
0.5530175785277419,0.26995080769464397
5.130186848157566,0.4343439659024332
0.6141699976334812,0.6211370010714067
0.007367871878729283,4.976334720815089e-4
0.07920564574979232,0.09902807451350784
0.851702260136277,0.3635353018399585
-0.029319999960703752,2.4811069858278603e-4
-0.6648977329964799,0.039305480819356885
0.3766264682310529,0.5389796031890367
-0.06449026656152312,0.019676740337645313
0.0039952221325232525,9.774273279059605e-5
-0.09042851207731958,0.026440507855194827
-0.0318054964765256,0.0029228444147182567
0.04690011098302082,0.02685869929609765
-0.26994860586160463,0.0025755205290720405
-0.2818061102156829,0.027826456237282825
1.446802116369371,0.4838582609480392
-0.4349988177795535,0.09092537519508041
-1.067487836135254,0.5045633557682554
-0.3912131846682109,0.08136305794147781
-0.02082108393072411,4.4311322139974643e-4
-0.03236015889271514,0.0020004806697473043
